chin_angle_1,chin_angle_2,cheek_bone_angle,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,face_shape
152.4,127.18,137.92,1.47,2.72,2.99,1.33,0.49,0.49,0.12455233918627927,0.09355453115664847,0.08494964331148395,0.2543472641199296,0.13166009653732083,0.11340006277887699,0.07395009267872853,0.12358597023073244,0.029222082104737736,0.030031462074240213,0.031184843718882825,0.12141094823541054,Oblong_face_shape
138.86,111.52,159.94,1.69,2.3,2.91,1.34,0.6,0.58,0.12976940584120106,0.09687246127688469,0.07670462289735717,0.22285053367586316,0.14395340884957641,0.1203462379565891,0.07617869795466818,0.1333246315478602,0.028405533765349718,0.03406012991815559,0.032101641777292064,0.07027379390735976,Oblong_face_shape
131.48,104.36,146.56,1.6,2.45,2.89,1.35,0.56,0.55,0.1285092087877509,0.09484225299284976,0.08040899642277433,0.23267343137736937,0.14027923749551183,0.11792043560355059,0.07564742362014837,0.12971901370004482,0.02770723496850381,0.0308329007356685,0.03123767270836961,0.08363912805810982,Oblong_face_shape
147.3,119.58,159.42,1.65,2.55,3.15,1.34,0.52,0.52,0.12769615328641867,0.09532306909571572,0.07724684874622033,0.2433569096922364,0.13752127590277283,0.11640623743687066,0.07506570492923526,0.12738380091053012,0.027833351265896217,0.032094886310557805,0.031218486501374494,0.10114539245289365,Oblong_face_shape
125.64,91.18,193.16,2.03,2.54,3.7,1.39,0.56,0.55,0.13065461550786286,0.09374654330034424,0.06442702620606561,0.23837558657301103,0.13882999536381538,0.12183327804103115,0.07946724034107797,0.13266571466679172,0.025591897003186495,0.026839557270730018,0.03088677224522508,0.10538516292125873,Oblong_face_shape
139.3,115.8,146.28,1.47,2.36,2.69,1.29,0.6,0.55,0.12215020842819777,0.09449032256127148,0.08296519796438104,0.2231208980647617,0.14383976135565518,0.12266216729511992,0.07613457047180255,0.13463687385881046,0.028540895756166647,0.029269613806490725,0.03430670027054148,0.07854173128977353,Oblong_face_shape
142.5,114.84,139.5,1.58,3.27,3.91,1.32,0.41,0.4,0.11827631621755468,0.08968961175486699,0.07496964207106808,0.29304023812261076,0.12836661894849505,0.10748554104151517,0.06683784233171071,0.12133418951217856,0.026432772463675366,0.028132509914939895,0.02818740266940979,0.16581073487584685,Oblong_face_shape
124.62,96.46,168.18,1.78,3.19,4.31,1.32,0.42,0.41,0.11949464256749423,0.09081256126902634,0.06714324774229076,0.2892669517550979,0.13229245389535635,0.1097905802089849,0.0700221102667184,0.12117745229503125,0.025456012017010702,0.031978719322589534,0.030229014270200208,0.15621002489750008,Oblong_face_shape
133.38,105.66,185.34,1.84,2.35,3.0,1.44,0.62,0.62,0.13400932399764873,0.09274601717438874,0.07266332781093512,0.21769528050207856,0.1407788234399358,0.1251702130612942,0.08247792389504213,0.13445909011867688,0.02668798269524154,0.02888613291624221,0.033964375742750845,0.0757899802115515,Oblong_face_shape
117.7,82.4,150.82,1.8,3.09,4.07,1.37,0.43,0.44,0.12453802006694933,0.09103702751834065,0.06914377633325358,0.2814906081236441,0.1307727515379754,0.10935723060809402,0.07282962201467252,0.12083096379707033,0.02504800380939246,0.03162290852050932,0.029839879153018493,0.15516737159569619,Oblong_face_shape
138.74,114.3,168.84,1.61,2.25,2.66,1.36,0.63,0.61,0.12900970153724461,0.09461930432955226,0.07995966040674045,0.21284681396237812,0.1440958971678015,0.1238118748060771,0.0805378915268475,0.13511885626335843,0.027689105611613335,0.03320011918686031,0.037112249635936956,0.0614411268085448,Oblong_face_shape
117.74,94.0,133.92,1.6,2.49,2.88,1.39,0.54,0.56,0.13108017015819093,0.09456883990227084,0.08190721939191783,0.23558614075200754,0.13709188456073113,0.11667099389313883,0.07480544948522272,0.1282893018565202,0.028010556066242243,0.027163177480413383,0.03153052244449384,0.09646484953094961,Oblong_face_shape
121.04,95.84,135.92,1.63,2.52,2.96,1.39,0.55,0.55,0.13074319212759797,0.09420610890911195,0.08013008843687341,0.23695817103552055,0.1388213405697786,0.1166650866966143,0.07277039770245966,0.12970561452204368,0.026640388716372396,0.02727326527913952,0.03231242877938759,0.10197028228516418,Oblong_face_shape
111.88,85.12,122.42,1.59,2.48,2.94,1.34,0.53,0.54,0.1293233122917529,0.09631930100779085,0.0814000630266459,0.23934531179818283,0.13653027133143167,0.11601753259878489,0.07388188709734757,0.12718232084806352,0.027263748093279264,0.028194087234221416,0.030873747395447758,0.1087538735497756,Oblong_face_shape
113.58,89.9,146.02,1.7,2.75,3.24,1.44,0.51,0.52,0.13031881375710308,0.09063329428691135,0.07674253434343535,0.2490271677041401,0.13594340835934132,0.11648074165697474,0.07290730261271401,0.12794673727938008,0.026011005112853702,0.030261866991531144,0.03292319635184152,0.10612131221302323,Oblong_face_shape
144.0,120.32,139.14,1.6,2.48,2.88,1.38,0.54,0.56,0.1316181237269292,0.09518777313858703,0.08207350066250325,0.2360062645831417,0.13661123684109389,0.11643245928430741,0.07417009628195409,0.12790054548148355,0.028556978452287555,0.031230286230848114,0.03341703688732889,0.09631983668015501,Oblong_face_shape
129.9,103.42,146.54,1.57,2.72,3.17,1.35,0.5,0.5,0.12481330825120328,0.09258446807117235,0.07950604153272915,0.25209865849311586,0.13663716828552455,0.11399614325335136,0.0745292752262407,0.1258349368866627,0.026023355870315252,0.03152266181090702,0.030510141365197193,0.10761178765777107,Oblong_face_shape
138.44,117.06,137.52,1.47,2.46,2.63,1.38,0.55,0.56,0.130422911956371,0.0947924908781266,0.0886229125747303,0.23330182915324665,0.1376826988858738,0.1151410864403729,0.07262637379713997,0.1274096963141386,0.02932891558551762,0.028283848226789296,0.03152056306262815,0.08070028951543624,Oblong_face_shape
84.06,56.2,140.56,1.94,2.34,3.1,1.46,0.59,0.62,0.13956512410659067,0.09571866108363268,0.0720945106510322,0.22376476323418487,0.14017150972765924,0.1196836666278258,0.07722919742101217,0.1317725671480624,0.025217834880491435,0.028904370196207976,0.03361760491743645,0.07655488318774296,Oblong_face_shape
109.8,77.0,143.04,1.72,2.73,3.4,1.38,0.51,0.51,0.127109937517556,0.09186922607362442,0.07384609544282812,0.2511882603416604,0.13548970864909332,0.11610776724588913,0.07696347130144615,0.12742553342790247,0.02679002834715654,0.02878062658310442,0.029924670587111422,0.12300309427650706,Oblong_face_shape
126.54,98.02,144.96,1.71,2.53,3.11,1.39,0.53,0.55,0.13171092234380039,0.09488842867056621,0.0771419913737271,0.2397431901643216,0.1356559782613687,0.11656079142104658,0.07635573338378941,0.12794296438138006,0.027513325580420703,0.03127882558472307,0.03221239099702777,0.10242035344660792,Oblong_face_shape
129.2,105.58,155.82,1.69,2.73,3.38,1.36,0.49,0.5,0.1273915671660291,0.09346116092918898,0.07555203592478384,0.255281209538522,0.13620336974625274,0.11428259493604193,0.07155774283701913,0.1262703189221622,0.026849962455230348,0.03181589798050829,0.031800374243072534,0.11288712949173596,Oblong_face_shape
113.78,84.4,169.46,1.77,2.28,2.91,1.39,0.58,0.61,0.13653946050021762,0.098351070452273,0.07701138204018625,0.223763637843459,0.1396474157090809,0.11763050779375558,0.07755198624795304,0.12950453941307466,0.027760036542176018,0.030110916487035417,0.032281444130416594,0.0657573749607507,Oblong_face_shape
119.74,88.66,177.46,1.9,2.15,3.01,1.36,0.63,0.63,0.13487631470052222,0.09953389451445123,0.07088065619377716,0.2135944906206337,0.14286385789865483,0.12294357308460975,0.08116580373877107,0.13414140924858006,0.027961848261744745,0.03257684588845213,0.03457371367280416,0.06654644717469262,Oblong_face_shape
137.4,114.5,138.28,1.55,2.3,2.61,1.37,0.59,0.6,0.1313092589099214,0.09569586782269764,0.08461053981730834,0.2205022169488625,0.139838254065783,0.11994022519091352,0.07712147576954247,0.13098216147497108,0.029188019209934038,0.02990379719250945,0.031958837144606525,0.07829051818941905,Oblong_face_shape
152.22,122.86,185.96,1.88,2.28,3.15,1.36,0.59,0.6,0.13389200993502673,0.09825293967640901,0.071034044193863,0.2236816531416793,0.14195322399348168,0.12038989700091293,0.07947596489033251,0.13132026716829484,0.030595579260230283,0.03124969041299423,0.03435282392384502,0.08136635716782135,Oblong_face_shape
143.0,116.92,164.78,1.77,2.45,3.08,1.41,0.54,0.57,0.13497318504144512,0.09605934296341873,0.07646232692961505,0.23535398931192128,0.13607024452143482,0.11729236642624752,0.07646232692961505,0.12732621787630238,0.02845195328036427,0.03564945320753484,0.03280513624381321,0.092412685345383,Oblong_face_shape
130.5,102.44,164.18,1.86,2.48,3.12,1.48,0.58,0.6,0.13656812786197672,0.09198511668088159,0.07326691098349122,0.22827901699553324,0.14012593641926863,0.12109363411409207,0.07659745477183992,0.13208380217291668,0.026301288248658544,0.025624943980533974,0.030637592480265135,0.09360223360529397,Oblong_face_shape
129.94,106.96,154.48,1.7,2.16,2.73,1.35,0.61,0.62,0.13464736351008724,0.09983756804449971,0.07917796719627206,0.21613176909219833,0.14234843925973886,0.1201173439988292,0.07547121031808945,0.13226833858028525,0.029265578864121972,0.0305450688174578,0.033566520274974615,0.06503779379719406,Oblong_face_shape
120.14,93.54,140.06,1.64,2.68,3.29,1.34,0.5,0.5,0.1264642420220837,0.0941424251862534,0.07688601935095062,0.2527255287586728,0.13449308391985565,0.11455221905545244,0.0740837756718229,0.1266527060349084,0.027099480433303645,0.029152604830447643,0.030272233279500054,0.12202355805429253,Oblong_face_shape
131.78,105.18,144.06,1.61,2.73,3.24,1.35,0.5,0.5,0.12549744295817078,0.092764100080753,0.07806199527261287,0.2531008161157757,0.13684356447678492,0.11442399304504637,0.07241824919238193,0.12688983885847444,0.02759377711965032,0.025104155225232468,0.028655862376349536,0.11921219227439311,Oblong_face_shape
132.4,108.56,142.38,1.53,2.33,2.6,1.37,0.59,0.59,0.13080728223539062,0.09529185789850778,0.08530726206082798,0.2218231107229902,0.13906073392632531,0.1195025975097578,0.07833397302891557,0.12987318261728475,0.027983901329861897,0.032093306842269284,0.033095069719101915,0.0743027600669205,Oblong_face_shape
129.38,100.62,172.16,1.77,2.28,3.09,1.3,0.59,0.57,0.1292307148201391,0.09913954192942298,0.0731055956837647,0.22590815855832022,0.14007602717553974,0.12092174041011591,0.07943380141197674,0.13218442001072062,0.028645317903208258,0.034582104028461354,0.034046849286522254,0.08032460732575786,Oblong_face_shape
148.32,121.14,152.62,1.59,3.12,3.67,1.35,0.43,0.43,0.12179091720005607,0.08989297054353726,0.07645713765647165,0.28037374296635525,0.13033531657115727,0.10939562736464559,0.07040638227387909,0.1213479054238979,0.026964146402762203,0.03149381746712706,0.02700572568174361,0.14387118428081247,Oblong_face_shape
110.48,82.14,117.84,1.63,2.46,2.9,1.38,0.54,0.56,0.1320284008804458,0.09555203533859916,0.08099014606922128,0.23507167424954042,0.13737226703154953,0.11607237912717902,0.07500130060034121,0.12791179670312355,0.02694536635061214,0.029379609339538645,0.03237681514804125,0.10179844355099921,Oblong_face_shape
125.96,102.08,155.14,1.72,2.47,3.1,1.37,0.52,0.56,0.1341747788964985,0.09762399918034914,0.07794887114068551,0.2413532190321615,0.13423299887298007,0.11464479450993235,0.07460161719819437,0.12541972116919856,0.027870031195528368,0.029837258224616643,0.033924328876729325,0.09418305143327042,Oblong_face_shape
136.56,115.42,153.92,1.52,2.71,3.02,1.36,0.51,0.5,0.12548949982233834,0.09197673491396625,0.08251220586551372,0.2494331534927903,0.13529451842426837,0.11528350243769568,0.07357821333203304,0.12643217171139431,0.028579252615632458,0.031778479312650675,0.030997074206223378,0.10260097054064801,Oblong_face_shape
132.5,107.68,160.78,1.58,2.67,3.18,1.33,0.52,0.5,0.12302315917836826,0.0925653177857113,0.07776086608104028,0.24699048433310966,0.13764295650318756,0.11756180449992576,0.07566636718816103,0.1287890444304963,0.0266109596877804,0.032196632273290886,0.03381604486033383,0.10046303771510115,Oblong_face_shape
117.7,91.2,133.12,1.66,2.55,2.95,1.43,0.53,0.56,0.13415928313102932,0.09374848795347454,0.08085786374470738,0.2389097876730856,0.13586142683754676,0.11540675872650204,0.07395075186144191,0.12710564007221253,0.028072939611789197,0.027836128097874006,0.031058365775734682,0.1005434595508303,Oblong_face_shape
111.7,81.86,124.24,1.7,2.96,3.65,1.38,0.44,0.47,0.1272582090191577,0.09243716020019983,0.07499696511545807,0.2735774813416168,0.13028646963749574,0.10905807727782817,0.07118382394144776,0.12120181346679584,0.02742965708064581,0.026145177124475415,0.028816268466712862,0.14962644761207936,Oblong_face_shape
135.8,102.56,151.36,1.63,3.29,4.03,1.33,0.4,0.4,0.11826650601430862,0.08910727550523993,0.07276273575820208,0.29347108348634987,0.1291909602529063,0.1086809699328203,0.06986977196649334,0.1186506970836797,0.026359006972211482,0.029611487564496667,0.029662674270919925,0.1652466098992263,Oblong_face_shape
115.3,82.42,146.5,1.76,2.88,3.63,1.4,0.49,0.48,0.1261043423587846,0.09031711093045572,0.07171518656582922,0.2604868448379066,0.13485891206155246,0.11489582181416204,0.07416321925652251,0.12745856217478682,0.025972114977047513,0.02742961056893437,0.028413453178925414,0.12994868565522014,Oblong_face_shape
115.5,88.04,135.94,1.73,2.28,2.87,1.38,0.57,0.6,0.13680092959693166,0.09944287819557115,0.0790192803675827,0.2267176523217512,0.13863136861039863,0.11548200666917074,0.07531150491349285,0.1285943793251011,0.027687151493203416,0.03169452371047031,0.03514536895963,0.08177070897364638,Oblong_face_shape
131.42,105.42,164.96,1.7,3.07,3.24,1.61,0.47,0.53,0.13597851358491544,0.08433029421170031,0.0798465036431749,0.2589272005042798,0.13041809765220788,0.1131264866937739,0.07512817572441428,0.12224472798553354,0.025353243788465405,0.026241986153674714,0.030779770943576538,0.11045664256970487,Oblong_face_shape
141.24,117.88,141.06,1.54,2.57,2.88,1.38,0.52,0.54,0.12981549099483844,0.09426752739886245,0.08407884063485514,0.24195552083016236,0.1369834828836828,0.11458417343149005,0.07236009969099419,0.1259548641351145,0.029212517448109564,0.027395910478675296,0.029578832917226783,0.09789586602433895,Oblong_face_shape
140.58,113.38,139.56,1.64,3.02,3.55,1.4,0.45,0.46,0.1258633572060888,0.08987461813239728,0.07655182100094371,0.2718570025514646,0.1320732948635727,0.11042240429951351,0.07081526959837466,0.12254223234764476,0.027367426520629484,0.02998569694786992,0.028625587770697233,0.1384868463878934,Oblong_face_shape
111.5,86.8,121.06,1.62,2.46,2.77,1.43,0.56,0.58,0.13441770924138405,0.09371419080277055,0.08299828638712398,0.23022311659630387,0.1376961068550857,0.11727837251129633,0.0749304684900852,0.1287417491159505,0.027797640206710123,0.023841598920044716,0.03339095370520458,0.09892023466311363,Oblong_face_shape
122.28,95.54,144.48,1.61,2.99,3.35,1.43,0.48,0.48,0.12485083685681458,0.08721300307039415,0.07762405259659536,0.2603553080808823,0.13429196144300423,0.11491854719845551,0.07475740236566106,0.1259888883881928,0.025068186069594024,0.023692986006475465,0.030482940406829726,0.13391336158029715,Oblong_face_shape
131.06,103.32,175.32,1.84,2.64,3.5,1.39,0.52,0.53,0.12967733107440155,0.09335251652878936,0.0703596637217712,0.2465246617292702,0.13742698082132188,0.11772657697789343,0.07649318630454363,0.12843908284200883,0.027192210220710663,0.027025895448190066,0.0321711428386063,0.11124614482332056,Oblong_face_shape
126.86,98.58,132.38,1.57,2.9,3.43,1.33,0.45,0.46,0.12320526853703266,0.09246447787439775,0.07828762872956163,0.2684717760534577,0.13110634922489234,0.11186205765432974,0.07315656053905939,0.1214458813872687,0.027739000059987518,0.03186131699196409,0.030392819317839152,0.13941407560625407,Oblong_face_shape
128.9,102.82,152.28,1.73,2.92,3.68,1.37,0.46,0.47,0.12610890606518524,0.09175303020283518,0.07283127321299313,0.2683380127524805,0.1351138079368425,0.11080139624887854,0.07131296835879675,0.12374060522198821,0.02546485750891503,0.031932768860534894,0.030584343400945062,0.12997683356083245,Oblong_face_shape
137.52,113.7,148.2,1.5,2.58,2.96,1.31,0.54,0.51,0.12223173097232087,0.09364847986958436,0.08166394265948025,0.24158388941824174,0.13940124669323037,0.11748091820857719,0.07367464313386549,0.13031514904469968,0.027468609013409587,0.03564130783774269,0.03451379961957167,0.08844567940836028,Oblong_face_shape
131.62,107.68,149.78,1.67,2.64,3.1,1.42,0.54,0.54,0.1298150936401669,0.09138628090663337,0.0776732416314007,0.24114281928985798,0.13755028483058285,0.1179252743607008,0.0745075103170824,0.12999949502357502,0.027380749284458147,0.02544945018427496,0.032080857541381354,0.10699886017479661,Oblong_face_shape
116.66,95.02,151.64,1.82,2.75,3.45,1.45,0.49,0.53,0.1342263882703679,0.09247242227571043,0.07374477555723953,0.25431398752778756,0.1352772753272771,0.11384512315142388,0.07100732956866745,0.1251126983215262,0.027070472317740842,0.02725748989432579,0.0315749560756901,0.12098412663619669,Oblong_face_shape
137.44,110.76,162.28,1.57,2.49,2.94,1.33,0.56,0.54,0.12476262345458984,0.09378370133743441,0.07935508945069537,0.23310186208912492,0.14110657391354908,0.11952862314718414,0.07698604387536304,0.13137548273205912,0.027481578931092963,0.03362884472907512,0.034085378849536836,0.07853722940932252,Oblong_face_shape
149.34,122.84,144.12,1.67,4.17,4.86,1.44,0.32,0.34,0.11768557992305294,0.08188506348228769,0.07033412902839871,0.3416626117074999,0.1188654147323531,0.10051416684039441,0.060753434196536026,0.10829960008947727,0.023919380222353126,0.023773082946470618,0.026546280749179984,0.22933538182262117,Oblong_face_shape
128.26,96.72,188.84,1.93,2.46,3.41,1.39,0.56,0.57,0.13230304617025074,0.09511162890161098,0.0685929377355348,0.2339551636082053,0.13919147165139326,0.1205681235247161,0.0788351726364975,0.13144245577179134,0.02706102333720749,0.03177183752815198,0.03324182393442256,0.09609564928760361,Oblong_face_shape
144.74,116.76,163.58,1.67,2.68,3.29,1.36,0.52,0.51,0.12603140624757178,0.0924797207736521,0.07557455440110712,0.2483018652646403,0.13737762697160374,0.11724769337488901,0.07459089570962411,0.1283962372569118,0.026793247914105537,0.030826573591217366,0.03177046205895487,0.10961679722485416,Oblong_face_shape
118.46,87.06,168.12,1.77,3.34,4.41,1.34,0.41,0.4,0.11788876706237354,0.08790651197659508,0.06668130058968462,0.2938860661125109,0.1305877054039564,0.11045290783142865,0.07180971697056887,0.12078702405288207,0.025077040931442057,0.0298579749552099,0.032921956618469465,0.1733658339152552,Oblong_face_shape
132.52,109.56,146.0,1.71,2.5,3.04,1.41,0.54,0.56,0.13302744539041406,0.09436835778079349,0.07776871421511056,0.23623017266537466,0.13813126545570428,0.11703145667388484,0.074766852395424,0.12867573542329425,0.02762519060424197,0.02656905755247345,0.03179898239873292,0.10151950354917699,Oblong_face_shape
128.78,105.62,151.2,1.62,2.2,2.55,1.4,0.65,0.63,0.13227970268894884,0.09476571121611822,0.08188492059576022,0.20878009664948244,0.14487429130407273,0.12362863653498989,0.07799920139164317,0.1357874396189844,0.028126981296996888,0.02954505541874336,0.03387427892848282,0.059511441990097384,Oblong_face_shape
124.88,99.42,133.76,1.63,2.18,2.52,1.41,0.63,0.65,0.13677066357772696,0.09667208998555699,0.08375157538404625,0.2107485520281622,0.14227623250094906,0.12002074610636873,0.0779582133357263,0.13180192708146346,0.027886714544525123,0.0278803966773083,0.03406947296274084,0.06552706966280403,Oblong_face_shape
118.64,90.96,158.32,1.73,2.78,3.44,1.4,0.48,0.5,0.13034809206973785,0.09284942815595199,0.07521525183894386,0.258545544935711,0.13246878223474126,0.11225404287857238,0.07413757545173978,0.12418128243460184,0.026551933849147332,0.030339699139738226,0.03122555814259901,0.12173089582541363,Oblong_face_shape
142.6,114.18,140.46,1.64,2.74,3.23,1.39,0.5,0.51,0.1280095343786391,0.09231082890687417,0.07814902457864088,0.2525159000691287,0.13603294506581137,0.11378553575556975,0.07287941032603834,0.12631682091929766,0.027275209488570963,0.03207880895527823,0.03115311967739167,0.11254668199733311,Oblong_face_shape
133.94,109.64,165.0,1.66,2.68,3.3,1.35,0.51,0.5,0.1256431629445633,0.0933354650835421,0.07567556816055572,0.24978021537068132,0.13489324060309488,0.11676595353106453,0.07610908731419742,0.12779730699230082,0.02745238494064992,0.03347659988735607,0.03149863611606085,0.1107047410412291,Oblong_face_shape
138.46,110.88,183.56,1.66,2.98,3.7,1.33,0.46,0.45,0.1209277021946167,0.09070251829989341,0.07288000240642044,0.2699458045341161,0.13337163542962566,0.11343647665293087,0.07336652317854883,0.1253693373038481,0.028008043440221387,0.03203696621115802,0.02937205588910809,0.130629329847818,Oblong_face_shape
109.9,82.48,122.5,1.69,2.55,2.98,1.44,0.53,0.57,0.13590131528833654,0.09414313844621139,0.08040626672778628,0.23965352461464112,0.13631237322358272,0.11362725621918626,0.07344499314040005,0.12651113233985553,0.02683520244908265,0.028072490142361652,0.03134140214752052,0.10494628977149535,Oblong_face_shape
140.3,113.56,158.74,1.66,2.43,2.97,1.36,0.55,0.56,0.1299158341499626,0.09562037226537218,0.0783799997123346,0.2327454294711756,0.13723965591203027,0.11877034524305333,0.07841972989234729,0.12890863335372402,0.02920594386287433,0.03253562118455362,0.031963538027476035,0.09200901004418315,Oblong_face_shape
145.1,118.88,143.18,1.58,2.56,3.02,1.34,0.52,0.52,0.1270753604289156,0.09500248189487881,0.08064383289571177,0.24364748350994936,0.1363994906470962,0.1159145254348345,0.07434578166913561,0.12697104351947824,0.02833708651434273,0.03196980107362109,0.03201122169268555,0.10803736217677601,Oblong_face_shape
112.88,86.78,121.36,1.63,2.78,3.18,1.43,0.5,0.51,0.1299174931359538,0.09103265338481178,0.07966460431709275,0.2531633777249225,0.13433851276228492,0.11366202119825146,0.07253527235321781,0.125686065123465,0.02606994244334171,0.028476009082886604,0.031411025929223506,0.12005943211872148,Oblong_face_shape
136.44,112.82,147.58,1.61,2.39,2.71,1.42,0.58,0.59,0.13286515207113186,0.09384216412046298,0.08273150382482496,0.2244231507334765,0.14037759379314668,0.118995010159406,0.07557919010430347,0.13118623519324746,0.02799758170959983,0.03180098455312252,0.03235228270577153,0.07454821964685403,Oblong_face_shape
113.7,81.06,170.66,1.91,2.27,3.15,1.38,0.6,0.61,0.13439747223852197,0.09743054837201034,0.07021519336516933,0.22124859327162308,0.14042016012230968,0.12221167778581975,0.08086630836547892,0.1332100464790668,0.027086959568395227,0.03217575122177503,0.03372879917119251,0.07936714544357162,Oblong_face_shape
117.76,91.14,157.96,1.69,2.33,2.87,1.37,0.59,0.59,0.1313143136288495,0.09595968668759858,0.07770519896423028,0.22335414386880567,0.1409770732937187,0.12010506086064089,0.0785145658913031,0.1320699568048533,0.027615161513885524,0.030278269622095302,0.034378765198058436,0.07690956362002813,Oblong_face_shape
137.6,110.98,131.8,1.54,2.48,2.78,1.38,0.55,0.55,0.12926238644918694,0.09382145213874948,0.0837099752210312,0.23307423699904234,0.13871388206459584,0.11719722050419513,0.07502286862535515,0.12919797799784394,0.02798399759294318,0.030057416534429383,0.03135073369114157,0.08847357278414791,Oblong_face_shape
139.16,116.1,143.46,1.4,2.52,2.65,1.33,0.55,0.53,0.12318813034638755,0.0924125936459414,0.08789594231473438,0.2332738473495766,0.13704200302552336,0.11921150312560017,0.0778939958386861,0.1290819843535505,0.02853753298683636,0.03402548195538799,0.031462104598486126,0.07862272058146805,Oblong_face_shape
118.56,84.24,185.88,1.89,2.86,3.95,1.37,0.5,0.48,0.12421089642385218,0.09075075771183681,0.06573858850168535,0.25993934769998944,0.13776526443111103,0.11714172642309262,0.07545318435441581,0.12900023445401673,0.025235372809495317,0.030683806075919244,0.030683806075919244,0.12166460403903755,Oblong_face_shape
110.24,78.98,136.04,1.59,2.49,2.7,1.47,0.59,0.59,0.13172507742786307,0.08980240410561188,0.08275893001377549,0.22330639334886662,0.140746480033375,0.12076699374582064,0.07923430559209212,0.13165941573259526,0.02589713705769771,0.020975858366976557,0.032417300496351456,0.08346122953347952,Oval_face_shape
125.8,97.5,149.76,1.59,2.75,3.02,1.45,0.52,0.53,0.12849720456985078,0.08868574330824731,0.08063472747727814,0.24356443977660672,0.1353583556308932,0.1188205219687094,0.07657297560818535,0.12786603166022908,0.026380958409173795,0.02240440848695976,0.03269802467150881,0.11100397598020983,Oval_face_shape
130.12,107.1,168.0,1.57,2.53,2.78,1.43,0.59,0.57,0.12776377889695448,0.08916269654563343,0.08134503312679957,0.2258116945191271,0.14153108648316604,0.12262900742458814,0.07832659575460424,0.133430107249127,0.027552029017782746,0.024851944214159864,0.028647373287677965,0.07805795708898995,Oval_face_shape
126.78,105.48,181.0,1.79,2.39,2.93,1.46,0.59,0.61,0.13606792328460424,0.09313013735322856,0.0760134956622233,0.22295344214697815,0.14134568051348023,0.12152148962261254,0.07660356796163768,0.13236426345523522,0.02789433554158272,0.02365477380946193,0.03314420255801699,0.07688310144805913,Oval_face_shape
114.76,91.6,188.76,1.83,2.43,3.08,1.44,0.59,0.59,0.13387799826545801,0.09311818133816815,0.07324028437312229,0.22587724531583686,0.14178017446064126,0.12159354802051021,0.07718474008206189,0.13332782814420135,0.026433130165089688,0.02388361669289186,0.03013840542268198,0.07991378344670341,Oval_face_shape
129.04,104.5,155.82,1.55,2.67,2.87,1.44,0.54,0.54,0.12885684374103384,0.0892732419445529,0.08315641117042963,0.23844914649191243,0.13830602423035357,0.11797446773608401,0.07515366202376224,0.12883020266187137,0.026906354036214154,0.021344563991215964,0.031757516762065216,0.09699293767619736,Oval_face_shape
128.92,106.94,172.1,1.68,2.21,2.58,1.44,0.65,0.65,0.13579825300312465,0.09410643815910441,0.08085707932855854,0.20835368569124196,0.14438451696617735,0.12318056871302857,0.07788673182630715,0.13543272631245742,0.028163495995162782,0.02255406040252991,0.032497226447012376,0.05924894307262512,Oval_face_shape
132.04,109.68,165.16,1.62,2.82,3.32,1.38,0.48,0.49,0.12664886445320442,0.09184190018305516,0.07798853877962549,0.2586889620249978,0.13454406630628957,0.1141756496538835,0.07131196888904488,0.12480004970989923,0.028312969490913515,0.023479840649872734,0.029699910220562377,0.12082055800206966,Oval_face_shape
130.12,106.28,163.88,1.7,2.48,2.91,1.45,0.56,0.58,0.13401626805232417,0.0926654215800006,0.0788126655622768,0.22947343444298662,0.13901325709233212,0.11946967957225683,0.07693665195585574,0.12961262174196714,0.027518416761776965,0.02314893688177662,0.030026605082797947,0.08506612137100011,Oval_face_shape
123.48,99.66,171.82,1.7,2.28,2.72,1.43,0.62,0.63,0.1349895309429969,0.0946982823316756,0.0793222457642141,0.21578396906132874,0.14284512685589376,0.12110724868579983,0.07851665438183339,0.13273694197625774,0.02719636527430005,0.0242298617073971,0.031443814090847684,0.06428310026855732,Oval_face_shape
116.78,88.24,150.36,1.74,2.45,2.91,1.46,0.55,0.6,0.13801190933447613,0.09423260670808822,0.0792002612540342,0.23075838266356458,0.13678638218810268,0.1169052572194296,0.0765229118542954,0.1275822887780092,0.027145459364009406,0.02125768143638794,0.03171798070674479,0.08844748488725991,Oval_face_shape
121.28,95.2,183.82,1.69,3.78,4.74,1.35,0.36,0.36,0.11446068337695453,0.0848751623125364,0.06775777848705393,0.32122107310263315,0.12408386805652769,0.10463117633664822,0.06758291941235639,0.11538733891528975,0.02402996880081465,0.026197345798854115,0.026197345798854115,0.19018523970802814,Oval_face_shape
136.4,102.02,183.98,1.79,4.07,5.12,1.42,0.34,0.35,0.11553510917796683,0.08143215242798672,0.0646830760442237,0.33120969276629614,0.12448945866674596,0.10066311493624715,0.06946807757020544,0.11251931841032808,0.024059684148874366,0.028728336615402916,0.023940280512835765,0.203492384359104,Oval_face_shape
111.02,83.52,173.76,1.75,3.45,4.22,1.43,0.42,0.41,0.1193508402743598,0.08355219010740558,0.06832106957970058,0.2886356405619542,0.1318267888361288,0.11332049504026684,0.07243569822457158,0.12255727737561267,0.022280584028641488,0.024208606164806554,0.029707445371521982,0.16792755948327254,Oval_face_shape
