chin_angle_1,chin_angle_2,cheek_bone_angle,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,face_shape
141.06,108.16,132.3,1.58,2.25,2.58,1.37,0.62,0.61,0.13200575707257028,0.09601889559961474,0.08355213769410512,0.21573291681997997,0.1411434114369501,0.1195337271750306,0.0686968095572047,0.02945878603006234,0.033370262685620204,0.027433970171318496,0.053053325757543485,Oblong_face_shape
139.06,109.28,135.98,1.61,2.33,2.68,1.4,0.64,0.6,0.12914630396530485,0.0923862892338036,0.08037338044310126,0.21548135981890204,0.14712234189623208,0.12143578462812853,0.07011793116125169,0.027567842058224906,0.035903384715336016,0.02735495978311316,0.0531104222966019,Oblong_face_shape
120.52,91.54,141.56,1.83,2.04,2.77,1.34,0.66,0.66,0.13616030926520936,0.1013425851989709,0.07439560913534664,0.2063065327393569,0.14477512171281556,0.12311206809771275,0.07060106916408249,0.030976886315191337,0.03800346944961409,0.02352595727833253,0.050800391643367464,Oblong_face_shape
131.54,103.1,125.68,1.66,2.06,2.47,1.39,0.67,0.67,0.1376538095103544,0.09928098665784658,0.08276098389746435,0.20443857918378414,0.14468219663055415,0.12312756070348184,0.07079008712648968,0.029489666662714395,0.028509804172185318,0.026171321051250647,0.0530950044038743,Oblong_face_shape
128.22,98.76,132.74,1.78,1.96,2.6,1.35,0.68,0.69,0.13864397940749934,0.10302390583611747,0.07778036569122315,0.202373514016676,0.14483945845129817,0.12302327991199341,0.07067698039760377,0.03056829691686785,0.027044741684897428,0.027957083205011227,0.05406839448081217,Oblong_face_shape
126.1,97.68,121.2,1.75,1.97,2.56,1.35,0.67,0.68,0.13790905597805392,0.10246089629577745,0.07859298268041329,0.20140631836820763,0.1456620503619262,0.12154505923426918,0.07031292233135593,0.030549772096638627,0.031203317131808198,0.02611622829450363,0.054241397227046004,Oblong_face_shape
122.54,94.66,129.44,1.76,2.14,2.71,1.39,0.64,0.65,0.13700748094154247,0.0984279500571146,0.07764224754033358,0.21030111822473407,0.14297666456439906,0.12072417512591077,0.07056453246055835,0.02901900828347157,0.03156561110726975,0.027852009800532134,0.053919201894133614,Oblong_face_shape
143.46,115.5,128.68,1.66,2.01,2.5,1.33,0.66,0.66,0.1353138137609594,0.10139014875584411,0.08148244341559882,0.203773458251823,0.14340302681537798,0.1208002227600188,0.07053195300881616,0.03134232413325852,0.0331492257046656,0.026271127797879233,0.052542255595758466,Oblong_face_shape
133.12,106.42,133.72,1.6,2.25,2.64,1.36,0.65,0.61,0.1286067038124415,0.09438475985520484,0.0802938876682735,0.21233148766075136,0.14909785402557424,0.1231980665768022,0.07036914791643838,0.02879744004893608,0.03610795874077013,0.02503340946217171,0.051779284232636204,Oblong_face_shape
123.68,93.02,132.16,1.76,2.01,2.58,1.37,0.7,0.68,0.1355260715727195,0.09894080581097349,0.07708237866500707,0.19909458492801185,0.14849223500343203,0.12627883210275154,0.07555128515262531,0.028852175049806836,0.03215693454557797,0.027217684566593174,0.05080701260250113,Oblong_face_shape
134.02,105.26,130.78,1.73,1.97,2.52,1.35,0.69,0.69,0.13722989946064387,0.10156425062407916,0.07926721841491437,0.19989404150051077,0.14580041271004684,0.12358057796879822,0.07239198028102052,0.029702174139563765,0.032767400974724935,0.027422243068392256,0.05037980085730549,Oblong_face_shape
139.24,109.28,137.96,1.67,2.15,2.68,1.34,0.63,0.62,0.13223752882891887,0.09878980673038958,0.07904169202155487,0.21215481093542465,0.14252856760024368,0.1207620496508748,0.06978140460146279,0.03031110521989456,0.034308856951496366,0.027051206746249373,0.053032970713490536,Oblong_face_shape
125.6,96.6,143.44,1.74,2.09,2.7,1.35,0.65,0.65,0.13503996331468326,0.10009254532740637,0.07738930288645571,0.20919809370491654,0.14617478803322737,0.12231983244589449,0.0716032192846858,0.029169900787328434,0.031799915912516755,0.024629488092643582,0.05258295021024156,Oblong_face_shape
159.02,128.92,148.32,1.63,1.94,2.42,1.3,0.71,0.67,0.13115859928139598,0.10081529777299127,0.08059276133848127,0.19527525721974753,0.14914901763282262,0.12646632562601587,0.07605913045901434,0.030814213756823316,0.03416056896239677,0.028932074216412584,0.04657675373389844,Oblong_face_shape
148.38,125.96,132.42,1.61,2.06,2.39,1.39,0.7,0.68,0.13555528153320268,0.0973566013190389,0.08401507188974268,0.2005220963263121,0.14996659506301455,0.12450448487475424,0.06882662994331479,0.030284454632918754,0.0314420786020587,0.027907813162283895,0.04961889265335879,Oblong_face_shape
151.6,120.16,183.02,1.77,2.0,2.56,1.39,0.72,0.69,0.13657846793501033,0.09818508220598948,0.07701063042326163,0.19680157799390868,0.1488138326222528,0.13055771268684013,0.07873417876269358,0.029523301133918614,0.033711628940810964,0.027649967609179118,0.042433619686134884,Oblong_face_shape
149.36,121.2,156.54,1.86,1.94,2.67,1.35,0.67,0.69,0.1396729306341568,0.1034202466259349,0.0751740920282262,0.20108880665154097,0.1445329765340444,0.12279834789043416,0.07189221169005465,0.031024267152383787,0.03896195262315968,0.024718928020388973,0.04671524014967556,Oblong_face_shape
134.36,105.78,140.24,1.75,2.05,2.41,1.49,0.75,0.73,0.14076433639891678,0.09469481550049968,0.08046147370713692,0.1938803109920957,0.1518099414516775,0.13227467508510182,0.07666278548202642,0.0278949483725201,0.025560399220092768,0.0248092823721445,0.05118703141778792,Oblong_face_shape
141.42,112.96,141.0,1.75,2.02,2.64,1.33,0.66,0.66,0.13597663525761536,0.10186754983463299,0.07771667814125234,0.2053657441538885,0.14447644710509946,0.12235776658214861,0.07015400982336704,0.030430113925532527,0.032233204710823235,0.02774781343070151,0.05167403703493851,Oblong_face_shape
128.46,97.46,131.1,1.73,2.01,2.59,1.34,0.67,0.67,0.13569867249700115,0.10120983144956558,0.07845959113540868,0.20354445071150717,0.14574961489743757,0.12285290634272586,0.07225101736365312,0.0304705708348925,0.03258393741546076,0.025302457862391395,0.05187694948995626,Oblong_face_shape
138.8,114.24,137.52,1.65,2.09,2.53,1.37,0.68,0.65,0.13457628959842055,0.09834730422545797,0.08133260631577792,0.20582719613043265,0.14662209633505752,0.12485963757520532,0.07071378579646775,0.029011344917880672,0.02853336584015782,0.028364170311269477,0.05181220295387241,Oblong_face_shape
144.0,115.68,136.34,1.65,2.08,2.55,1.34,0.65,0.65,0.13391127080166462,0.09958818538362967,0.08108707089048206,0.2068229119903083,0.1439767212377822,0.12083991778601591,0.07091468876824279,0.030467892411061563,0.03481428864749926,0.02661925820248366,0.05095779388082981,Oblong_face_shape
139.52,108.76,156.8,1.75,2.07,2.7,1.34,0.68,0.65,0.13188194223527816,0.09844354455872537,0.07540775453592727,0.20388060345289913,0.14741356091949454,0.1259261605142801,0.07496271038888595,0.028553346391644648,0.037981018352431714,0.027483884239227797,0.048065474411205254,Oblong_face_shape
148.34,116.54,145.8,1.64,2.25,2.67,1.38,0.63,0.61,0.13138484156771285,0.0953583911801135,0.08023299307365271,0.21413528604474547,0.143861361919036,0.12137313839550667,0.07288195374580385,0.02926721876459147,0.037168271769612536,0.024240177241051656,0.05009636629817342,Oblong_face_shape
116.98,91.04,113.1,1.78,1.97,2.63,1.33,0.65,0.68,0.13824055873462965,0.1039474742508887,0.07783799769363872,0.20458912403658544,0.1439187717392328,0.11893827029548536,0.06735580796320613,0.030348843324189086,0.03243057420450665,0.026622691759325776,0.05576988599831172,Oblong_face_shape
140.98,112.52,141.48,1.76,2.04,2.66,1.35,0.63,0.66,0.13807589686341426,0.10256486525267074,0.0784482627757594,0.20901335751540506,0.14092643199550722,0.11860966009848953,0.069779512110862,0.030201316897738535,0.03209974009851577,0.027914943490392453,0.052366012901245,Oblong_face_shape
148.2,120.34,148.24,1.6,2.16,2.54,1.36,0.63,0.63,0.13310573926154676,0.09770257099655347,0.08332055461388668,0.211492537675106,0.14152661502923916,0.12075202329204822,0.07020246805935666,0.031238855346811253,0.03381098106507879,0.027207013439570053,0.04964064122080311,Oblong_face_shape
142.58,115.64,146.9,1.63,2.22,2.67,1.35,0.66,0.61,0.1281632791553223,0.09477060377958976,0.07886351138173855,0.21050901440523515,0.14842274445535122,0.12494625413073304,0.070442903794727,0.027987866058135975,0.03605750289028306,0.029349130259532726,0.05048718968935117,Oblong_face_shape
129.54,102.34,119.94,1.72,2.01,2.47,1.4,0.69,0.7,0.1392991611016489,0.0995398967268839,0.08090693055471253,0.19984857878485246,0.14620393752144129,0.12283850856799038,0.07135213625225113,0.03039487887784796,0.028287999626109284,0.027399923853650462,0.05392804813261171,Oblong_face_shape
114.82,84.28,114.48,1.77,2.05,2.63,1.38,0.67,0.67,0.1378008557171903,0.10009507342459105,0.07791397173734879,0.2050289367564936,0.147638383050862,0.1197328081823644,0.06888090655834256,0.029702054169040353,0.029565909582922368,0.027880366940281513,0.055760733880563025,Oblong_face_shape
135.32,103.42,135.62,1.68,2.15,2.68,1.35,0.64,0.63,0.1331407005388135,0.09863807218542452,0.07907800605620541,0.2121018088831729,0.14332067850899455,0.12010430574377348,0.07157598332266173,0.029495152303148326,0.03476037034281033,0.02706299313907107,0.050721928975924126,Oblong_face_shape
136.12,108.5,129.08,1.57,2.15,2.45,1.38,0.66,0.64,0.13300609163475313,0.09611215157914894,0.08457386434093342,0.20685883554880366,0.14540144791373336,0.12270350419345777,0.07336747961813274,0.029823193092826314,0.029463141345449827,0.025340941083431497,0.05334934964932946,Oblong_face_shape
129.78,97.46,126.66,1.83,1.95,2.7,1.32,0.64,0.68,0.1395210270797436,0.10551753666790761,0.07607184899475353,0.20542499865521588,0.1408793741040034,0.11627989929357241,0.06914440725482406,0.03139293873719676,0.03278267263987579,0.03022217794854259,0.05276311862436433,Oblong_face_shape
154.48,128.9,153.78,1.56,2.11,2.34,1.41,0.72,0.67,0.1328017085122747,0.09425871906673122,0.08503078193213146,0.19869403856115203,0.15211768835589895,0.13044670220168889,0.0754160535646989,0.027963831047835695,0.030575675013556052,0.025307902809534953,0.04738689893449724,Oblong_face_shape
152.9,120.44,140.68,1.66,2.13,2.59,1.36,0.62,0.64,0.13514491225356032,0.09941222360238869,0.0815604560929682,0.21148718842220302,0.1412774352320242,0.1184336535148595,0.07038431564572391,0.03154323974843299,0.030785362313313986,0.02570459555448352,0.0542666176200417,Oblong_face_shape
137.7,111.46,136.0,1.68,2.13,2.59,1.38,0.66,0.65,0.1346934933775742,0.09766946135181367,0.08014072606789459,0.20768334443801956,0.14426066584617486,0.12239674526732992,0.07139810140594245,0.02946810694336782,0.033545055758089526,0.026268317917337046,0.052475981626456315,Oblong_face_shape
123.5,97.64,112.02,1.72,2.01,2.41,1.43,0.72,0.71,0.14014303529181255,0.09767997988120579,0.08142974777278744,0.19616513462509308,0.15204858765988885,0.1257130233812533,0.07134480361682015,0.02917997699315786,0.023774863253578686,0.029767059652328537,0.05275378787207371,Oblong_face_shape
125.54,93.82,121.18,1.65,2.13,2.45,1.44,0.68,0.68,0.13716714942607353,0.09533823856516353,0.08289402720282438,0.20300148268505275,0.14609087790313793,0.12302669235370961,0.0722888924900735,0.02784917640642521,0.026141129929157746,0.03382969755538061,0.05237263548300112,Oblong_face_shape
139.4,107.58,155.8,1.8,2.03,2.59,1.41,0.73,0.7,0.13758437849771393,0.09752498995672218,0.07627020564461802,0.19753025890077602,0.15210325997866675,0.13120009026409657,0.07652739327999977,0.027484326839898786,0.02932885888678353,0.027244981264859972,0.04720125648586448,Oblong_face_shape
130.76,100.66,128.32,1.66,2.04,2.57,1.32,0.65,0.64,0.13267972479226842,0.10061386449151459,0.07997685603154485,0.20574416343115212,0.14265346477413818,0.12013196289774422,0.07057201497910637,0.03185230873642003,0.034567867966117403,0.027069257299997946,0.05413851459999589,Oblong_face_shape
134.14,105.86,141.2,1.76,2.13,2.76,1.36,0.64,0.64,0.13431829498104847,0.0990809019354286,0.07648609721576347,0.21090514767621454,0.14390939448077342,0.12081722510276502,0.07057079283749143,0.028510957405099138,0.036640559495811756,0.02715644101469122,0.051604187854912775,Oblong_face_shape
147.86,120.24,148.06,1.6,2.27,2.72,1.34,0.63,0.59,0.127657898625304,0.09547354904244452,0.07968326400998038,0.21657141780970263,0.14302628794654135,0.1214164762119521,0.06943895413550026,0.028186135443631227,0.037563050885690064,0.029524886181491884,0.05145807970776164,Oblong_face_shape
140.18,113.52,138.96,1.7,2.05,2.45,1.42,0.71,0.69,0.13828411467111026,0.09737409173919306,0.08149001546676662,0.1998993882001347,0.1475509923955734,0.127444660186642,0.07425666616729945,0.02825534864137434,0.027109749636309407,0.028166130393250048,0.05016884250234668,Oblong_face_shape
117.12,93.72,124.52,1.75,2.06,2.51,1.44,0.71,0.7,0.13940770776732078,0.09713877768922159,0.07985244847614716,0.20007891041613823,0.15211892132127744,0.12636076619943812,0.06904033317427474,0.028298696288121147,0.026935586099994614,0.02810453484402502,0.05266331772404115,Oblong_face_shape
137.78,108.44,152.32,1.59,2.32,2.69,1.37,0.65,0.59,0.1267179268247978,0.09247826236787927,0.07980184955746525,0.21487766751060008,0.14609302350019615,0.12488890234945665,0.07303781530194126,0.026907894558177187,0.0365300380711166,0.028868531198086658,0.049798088760283035,Oblong_face_shape
157.66,128.18,159.8,1.67,1.98,2.47,1.34,0.71,0.68,0.1337717142697784,0.0999251910366866,0.08000467754538033,0.19749126874453307,0.14789832935350522,0.12822432614796253,0.07554980001394983,0.030055680093800913,0.03704511118253207,0.02438438605476151,0.04564951555710958,Oblong_face_shape
149.28,117.34,153.98,1.7,2.12,2.64,1.36,0.67,0.64,0.13321238415863648,0.09767799650709556,0.07844192903338769,0.2068769328713477,0.14511201644899188,0.12524546922817106,0.07378120793034765,0.028336647276611632,0.03467345472581429,0.027349002477057953,0.04929295934253813,Oblong_face_shape
142.74,113.74,135.26,1.8,1.92,2.47,1.39,0.71,0.73,0.14173666991651018,0.10171974416577248,0.07890651785929612,0.19500760287744423,0.1462941399196387,0.12527203252045097,0.07257559420939584,0.031166633032018314,0.027448124535196378,0.02907779671173139,0.05079514425254543,Oblong_face_shape
134.44,108.16,140.2,1.68,2.13,2.58,1.39,0.68,0.65,0.1347266503181241,0.09671475931710304,0.08001889653313496,0.2061683783809685,0.14794049808922324,0.1250805141493686,0.07046624339530493,0.02972481448201702,0.030337152259898068,0.02838104923406348,0.05044104384079407,Oblong_face_shape
133.4,103.46,124.3,1.73,1.98,2.53,1.36,0.68,0.69,0.13777844912645873,0.10114206601223842,0.079433882927322,0.20062255765005566,0.14651093638875243,0.12182371871207326,0.07127586852887811,0.02973585796484517,0.028946603081098518,0.03047966184084294,0.052250397767434696,Oblong_face_shape
132.32,103.08,141.74,1.72,2.07,2.62,1.36,0.67,0.66,0.1354395304125932,0.09963506146794407,0.07877199905404432,0.206422637439104,0.14667331306243575,0.12328886998407869,0.07137706899954807,0.028577057120830977,0.03070043820711287,0.027179578123107534,0.05193444612920057,Oblong_face_shape
144.66,116.72,134.64,1.69,2.12,2.62,1.37,0.65,0.65,0.13482697589075815,0.098342891364179,0.079682481246417,0.2084841172024413,0.14441341797012075,0.12187776278887068,0.07066861875993341,0.028968266401296107,0.0338135494207415,0.026648443441097645,0.05227347551414437,Oblong_face_shape
139.24,110.9,156.02,1.67,2.05,2.6,1.32,0.66,0.64,0.13247872609234146,0.10048890078492995,0.07910168029523286,0.20561971287638903,0.1452724487661646,0.12390006072333648,0.0726362243830823,0.030209419952396212,0.037382249982090214,0.02465817880814358,0.0482523973358933,Oblong_face_shape
143.14,113.78,173.3,1.63,2.22,2.63,1.38,0.66,0.62,0.1299030131461605,0.0942011127651008,0.07955232172842741,0.20932227053101873,0.14776045940017582,0.12748171620412407,0.07678746853580269,0.02767474466514779,0.03913799924066447,0.02462555979583422,0.04355333398754354,Oblong_face_shape
121.96,91.2,121.82,1.82,2.01,2.61,1.4,0.65,0.7,0.14268923256224644,0.1015971875594463,0.07829943277257022,0.20459956438010438,0.14057999486706513,0.1195896223236585,0.071498848412961,0.030098452808788746,0.02822486214619512,0.02830280999454808,0.054519992172416126,Oblong_face_shape
143.78,116.76,153.48,1.72,2.01,2.54,1.37,0.69,0.68,0.13557376872589344,0.09909771710405098,0.0786504331929399,0.1995277715398435,0.14786236011833628,0.12661649744282605,0.0742844014663408,0.02999367463760796,0.03606177253092501,0.025538693696885672,0.046792909544350336,Oblong_face_shape
148.8,121.16,144.0,1.64,2.01,2.49,1.32,0.67,0.66,0.1330102984600445,0.10046585995137691,0.0810408709806256,0.20172310382328146,0.14368550535650423,0.12297226867826618,0.07279958305753358,0.03089126049591152,0.037499888758633665,0.027615968649735614,0.04829539178808681,Oblong_face_shape
122.22,94.68,108.52,1.73,2.1,2.61,1.39,0.65,0.66,0.1379917156351511,0.09897005209321495,0.07972758912841417,0.20810107047045784,0.1449600440563886,0.11960519571365161,0.06786369228165788,0.030087172727446307,0.027589722685424634,0.027613661711781267,0.05749008349641166,Oblong_face_shape
141.96,117.02,135.72,1.63,2.16,2.52,1.39,0.66,0.65,0.13420281501132417,0.09645609494125096,0.08241611179133802,0.20804535610584354,0.14585231760853273,0.1225682795682569,0.06931535179526889,0.029530880609742675,0.03212393171249857,0.028743084973705837,0.050745775882237644,Oblong_face_shape
159.12,132.78,150.44,1.63,2.0,2.4,1.35,0.72,0.68,0.133004045877709,0.09824996389145096,0.08170721479055904,0.19626458987938106,0.1508271656196622,0.12939485055731653,0.07378216224366838,0.030238478752285743,0.034598046636049797,0.025346213958816664,0.046587267793100476,Oblong_face_shape
128.58,100.56,153.64,1.75,2.09,2.68,1.37,0.66,0.65,0.13546694813679244,0.09914286664832916,0.07718953766297153,0.20693393952796832,0.14277431030703824,0.12529151617325351,0.07377743133377904,0.029329860713481745,0.03099778372599529,0.028388867363713693,0.050706938406676894,Oblong_face_shape
141.4,115.42,127.46,1.62,2.16,2.51,1.39,0.66,0.65,0.13429545741538235,0.09629415853076011,0.08272502621473865,0.20794641176085296,0.1460808926876006,0.12133086806389273,0.06923516483864926,0.02796444208001664,0.032519672647357147,0.029425561275858936,0.05218234448489051,Oblong_face_shape
152.2,124.68,141.44,1.51,2.33,2.58,1.36,0.64,0.58,0.12580021608615266,0.09245930365631869,0.0835582670135355,0.2154486165273147,0.14873269344213905,0.12195324883940781,0.06911084903428732,0.02791940859918151,0.03672133195546868,0.028512274181047202,0.04978379066514699,Oblong_face_shape
111.32,81.32,154.3,1.81,2.21,2.88,1.39,0.67,0.63,0.1325846307807574,0.09564536247317527,0.0733604575451106,0.2113331954592052,0.14949138267936882,0.12758691726987642,0.07260649512857635,0.028192756682404896,0.03498823264815696,0.0234288133605824,0.05078175597278564,Oblong_face_shape
119.12,86.48,126.56,1.76,2.13,2.6,1.44,0.66,0.68,0.13951544601433408,0.09673142364910972,0.07931490649067266,0.20637572211422614,0.1453326504345047,0.12345900856940205,0.07322512654890802,0.02749624929095741,0.023066937437342613,0.0309982060712671,0.05448432337927555,Oval_face_shape
139.42,108.46,144.52,1.64,2.12,2.48,1.4,0.69,0.66,0.13360877289239623,0.0953575736740163,0.08166011531205428,0.2025128225420424,0.14849505440064312,0.12707848213649472,0.07565143363429684,0.026470674495367878,0.02472541271717531,0.03303055460723972,0.051409103588273296,Oval_face_shape
137.88,107.9,152.52,1.59,2.38,2.47,1.54,0.69,0.65,0.13401486422256578,0.0872795167621687,0.08419074759632701,0.20765953450553476,0.15013814203242287,0.13031966048269877,0.07707077176755991,0.02492859716764757,0.027853738143055504,0.02833361635069187,0.04821081096932724,Oval_face_shape
137.14,107.08,154.02,1.73,2.11,2.49,1.47,0.73,0.7,0.1380044591307339,0.09397126464771438,0.07987764695587984,0.19853215554840845,0.15198716207177015,0.1308894252897552,0.07623329889380588,0.025907793446147773,0.024949585231819435,0.031163939806639975,0.048483268977324856,Oval_face_shape
123.68,94.0,166.8,1.78,2.13,2.63,1.45,0.69,0.68,0.1388082177884396,0.09596211199996413,0.07790408713345509,0.20472720319596252,0.14745137998979826,0.1288155072764428,0.07564409767224312,0.025767999006495,0.025971242710612612,0.029604162047288572,0.04934399117929825,Oval_face_shape
143.38,113.68,151.3,1.6,2.2,2.44,1.44,0.7,0.66,0.1337074788191085,0.09268819704120743,0.08347634906089342,0.20373782110977362,0.1492009804243166,0.1287011803745365,0.07623545852999877,0.02628273919506248,0.023786476465944652,0.03201171856325366,0.05017160041590445,Oval_face_shape
140.64,110.72,158.92,1.68,2.12,2.42,1.47,0.72,0.69,0.13801422764311924,0.09368871669509185,0.08204287136649135,0.1989181292805532,0.15033356398612027,0.13081465428443326,0.07739759984971313,0.025590307552900777,0.02381824838398344,0.03180158226702569,0.04758009869056778,Oval_face_shape
141.88,112.42,160.9,1.64,2.18,2.46,1.46,0.67,0.67,0.13763230109178848,0.09451852498087808,0.08373895111108082,0.20561680626710527,0.14497944434567647,0.12751839533158768,0.0770409313729262,0.02666269449141189,0.025238738223310478,0.030625060716451477,0.04642815206778323,Oval_face_shape
137.52,105.34,162.62,1.68,2.15,2.54,1.42,0.69,0.66,0.13523579670796756,0.095372778923389,0.0807080599336238,0.20484276774206994,0.1477659692148159,0.12819143138290648,0.0770367664422417,0.02776883037414395,0.022719952124299597,0.03156179952835593,0.048795847626186044,Oval_face_shape
133.44,102.88,157.94,1.72,2.19,2.57,1.47,0.67,0.67,0.13907846175419195,0.09455804051756697,0.0806816101840716,0.20700528367696824,0.1463806125147939,0.1266360212003811,0.07482367733267974,0.02663490559641416,0.02581433533000315,0.02960386335447074,0.04878318853845841,Oval_face_shape
124.96,94.28,125.66,1.75,2.06,2.53,1.43,0.67,0.69,0.14151587988850506,0.09897961541635701,0.08080221198809255,0.20422159443411378,0.14669493385526952,0.1219386056240569,0.07126707109881311,0.028487356559903813,0.021860939961459425,0.030039857545529767,0.05419193362789901,Oval_face_shape
133.22,96.36,151.18,1.69,2.32,2.83,1.38,0.59,0.6,0.13253208390228996,0.09575730338159802,0.07837465868464771,0.22185227332102705,0.14115712615967005,0.11598609163708436,0.07309607030591059,0.02782389329959384,0.035266797127606254,0.02770962631454777,0.05044407586602431,Oval_face_shape
126.64,102.88,158.6,1.7,2.33,2.79,1.42,0.62,0.61,0.13336940390173785,0.09396159554828275,0.07826338899161349,0.21853669041603824,0.1464956151566982,0.12162875916716617,0.06914465792723598,0.02763576339655375,0.03327786586967282,0.02763576339655375,0.05005049622844697,Oval_face_shape
109.96,83.98,136.66,1.68,2.24,2.53,1.49,0.71,0.67,0.1366624402808382,0.09144392928020097,0.08117976259199385,0.20526083579361015,0.1510078764011837,0.12984446186862963,0.07468383224405566,0.023482748684233296,0.02560076930135633,0.029764394397584448,0.05106894915631369,Oval_face_shape
114.56,85.52,131.56,1.72,2.16,2.51,1.48,0.67,0.69,0.14074456487900627,0.09503455780127773,0.08161517499496829,0.20485496274389303,0.1448322407489076,0.12453226998840271,0.07470428558515979,0.027246848000423547,0.024890003233667978,0.02950235799026,0.05204273403403305,Oval_face_shape
120.54,89.0,124.6,1.7,2.2,2.54,1.47,0.67,0.67,0.138474363601898,0.09390288668604219,0.08127776578232891,0.20684082997269845,0.14674996587236358,0.12421283649558022,0.07392539237295513,0.027365956951275774,0.02360083321413334,0.029775258836468435,0.05387391021425593,Oval_face_shape
139.56,106.26,161.6,1.58,2.21,2.6,1.35,0.68,0.61,0.12640642391607584,0.09372642171995187,0.07976716742123563,0.20739703213134525,0.1495634389148168,0.12563328868844612,0.07580504370875801,0.027989638670924556,0.03190686696849425,0.03589522533955603,0.04590945252039565,Oval_face_shape
134.76,102.68,161.32,1.67,2.22,2.6,1.42,0.68,0.64,0.13302936931469725,0.093502907951122,0.07981701322975546,0.20727260630845518,0.1480585130715173,0.1278550434755883,0.07641367683668951,0.024979291647643925,0.026488811839957542,0.03427963885170976,0.048303127472863756,Oval_face_shape
126.86,97.0,159.9,1.9,1.96,2.78,1.35,0.7,0.69,0.13726695623978766,0.10196682143236853,0.07214260283804208,0.2002037794599674,0.1479213550179228,0.12625276221404666,0.07300554772304226,0.029262059007927898,0.03429116405093222,0.029169662001105122,0.04851729001485747,Oval_face_shape
132.08,102.38,153.74,1.9,1.95,2.7,1.37,0.7,0.7,0.13973642753600554,0.10193196203865681,0.0733615981430654,0.19837567104950576,0.1479286580576146,0.12690791999899106,0.07341420596491624,0.03005697883153829,0.03231028139666868,0.027367697553667556,0.04860859942937004,Oval_face_shape
147.78,120.66,160.72,1.73,1.91,2.46,1.35,0.75,0.7,0.13544572075900652,0.10055301384933059,0.07812562209004803,0.19249562034024822,0.15123713996628033,0.13061672022774745,0.07476420640525622,0.029329776308339453,0.0335237902146987,0.030075567606930743,0.043832822232113884,Oval_face_shape
141.62,116.1,127.38,1.97,1.88,2.95,1.25,0.63,0.67,0.13861945159151742,0.11054922355327644,0.07046527813486135,0.20764834097688634,0.14518447901286935,0.11240473125944732,0.06030543180280254,0.033438252966995125,0.039863794910934884,0.02865542319883894,0.05286559259157034,Oval_face_shape
144.6,119.36,144.86,1.68,2.1,2.51,1.41,0.69,0.67,0.13661987679515808,0.09706337155875278,0.08122052863919675,0.20363345574212363,0.1472203661030929,0.12544913547639425,0.0717829861356051,0.02883249827808229,0.028559444792422492,0.02948510251068825,0.050133233968483515,Oval_face_shape
153.88,128.76,131.18,1.68,1.93,2.35,1.37,0.75,0.71,0.136640292194107,0.09947446264352225,0.08147652848305524,0.19173030493858342,0.15449506908407926,0.1279733937796008,0.07194289546545214,0.03024700335850025,0.026767909517285384,0.028501250500711475,0.050750890035103,Oval_face_shape
140.28,113.1,116.94,1.8,1.92,2.57,1.35,0.68,0.7,0.13998183302810413,0.1039240629796445,0.07758839186865675,0.19947199236897387,0.14835456972996772,0.1205816491843804,0.06673839846294112,0.030166764261205938,0.02600991336411045,0.03155765990424272,0.05562476484777247,Oval_face_shape
120.72,91.6,135.52,1.81,2.05,2.94,1.27,0.61,0.62,0.13342234488477328,0.10539447579086107,0.07368472476762364,0.21646965969251086,0.14366564191546677,0.11480437710690006,0.06588232864993036,0.030969103778358497,0.033928433468052493,0.025720815226535913,0.05605809471898712,Oval_face_shape
156.84,129.74,139.3,1.72,1.86,2.43,1.32,0.7,0.71,0.13821751288489714,0.10478576915689403,0.08054209068146985,0.19540336446772613,0.14827756774880613,0.12422274689131946,0.06999139124165471,0.032351691764843024,0.03322801432862127,0.024081408059664758,0.04889844277410349,Oval_face_shape
136.34,110.66,154.82,1.8,2.0,2.69,1.34,0.68,0.67,0.1370858059339287,0.10233686221543627,0.07612849102583459,0.20502822989507347,0.14687883676887217,0.12290111206850418,0.0690774039473113,0.029494161100477412,0.03387944122613809,0.029253878799185788,0.047935777019238,Oval_face_shape
123.74,102.1,123.42,1.75,1.94,2.47,1.37,0.72,0.71,0.13902720414515327,0.10118087676665864,0.07944164718187226,0.19638406141782713,0.1498456021419853,0.1255452317892569,0.06909715073241696,0.029978553084695807,0.026106987145035655,0.02998483987371002,0.05340784572138793,Oval_face_shape
153.92,125.0,142.5,1.59,2.13,2.58,1.32,0.66,0.62,0.12949375270100655,0.09836881226830678,0.08124472652171318,0.2093571891968955,0.14611946439561868,0.12205142772854542,0.06911881690641236,0.03030182740653154,0.03198522713085473,0.02987834323412527,0.052080412509989966,Oval_face_shape
124.0,98.16,117.76,1.75,1.94,2.43,1.4,0.71,0.72,0.14103227401714155,0.1007451072305422,0.08069529202102785,0.19587578872952058,0.14993250394234,0.12407680478247468,0.07239451127539932,0.029533726325222887,0.02452642474547167,0.027006923775937216,0.05418064315492195,Oval_face_shape
149.34,120.08,153.24,1.68,2.05,2.56,1.34,0.69,0.65,0.13296281745368174,0.09893869721047195,0.07932885834483748,0.2030998494187625,0.14777714517869148,0.1264106946589808,0.0724950608459574,0.028850700653708487,0.03428975943951957,0.028653090789368982,0.047193326006019505,Oval_face_shape
